trial,value,best_val_loss,best_val_r2,epochs_trained,param_attention_heads,param_hidden_dim_1_base,param_hidden_dim_2_base,param_hidden_dim_3_base,param_coord_embed_base,param_dropout_rate,param_colonization_threshold,param_colonization_expert_weight,param_colonization_weight,param_jump_threshold,param_jump_expert_weight,param_jump_weight,param_decline_threshold,param_decline_expert_weight,param_decline_weight,param_pde_expert_weight,param_pde_weight,param_learning_rate,param_weight_decay
20,718.2021172936257,718.2021172936257,0.7106538778527474,11,3,18,11,7,4,0.329832058620782,0.16237921173134146,0.8046915683028197,7.730352953321189,185.56933062720324,0.5681139558702257,4.204821010014943,94.52121607616272,0.6435145190038787,6.992970186456055,0.4179818655985018,2.4404846319239706,0.00020540573225365976,6.379953550240584e-06
21,473.00281546558034,473.00281546558034,0.8094386982101522,50,6,27,9,4,2,0.22067648570337164,0.08177116152095935,0.7496334108689462,4.893645791055788,106.9406365130335,0.5729870804597332,8.33666691358593,56.63488978961597,0.8752635520425553,4.082643943639809,0.5499684937633444,7.209013810147226,0.0007160466223042797,7.206490510225727e-07
22,499.46085132818246,499.46085132818246,0.7987794006501215,20,5,28,8,5,2,0.22067648570337164,0.08217763159014618,0.7832310409205215,5.451798712798487,174.6705046372748,0.5680056997187877,8.33666691358593,55.00332018315382,0.8867868027168015,1.6052198921794223,0.5273145000499233,7.52701978117769,0.000816838850641708,8.787440510411085e-07
23,493.0496581469291,493.0496581469291,0.8013623140677579,30,7,21,6,3,2,0.11549007998447319,0.11756836294969025,0.6776560386490043,5.451798712798487,84.72528082300295,0.5680056997187877,6.0267225770136115,42.75800464842034,0.839642614425838,4.082643943639809,0.6409727260840631,8.786235180507717,0.0006297837941120718,8.787440510411085e-07
24,895.2103790468683,895.2103790468683,0.6393415649354248,11,6,28,11,4,4,0.24207740371623904,0.07335232846260822,0.7749681922947965,4.663134133398969,136.37869757429138,0.6670156546721293,8.721133682228713,94.89050868323766,0.8867868027168015,6.058493185552349,0.5570836496082222,4.818615839338889,5.2781919250286996e-05,4.511687286114974e-06
25,647.3047254566003,647.3047254566003,0.7392167084326673,12,5,13,8,5,4,0.20381394418650706,0.11617241778806746,0.8929196214807845,7.530348858621305,174.6705046372748,0.7942199493824375,8.828098767694765,78.01987361519173,0.7761719527508908,1.6052198921794223,0.6409727260840631,7.209013810147226,0.00018455310862724113,8.787440510411085e-07
26,676.4535730250643,676.4535730250643,0.7274733484426155,11,5,13,8,5,4,0.20381394418650706,0.11617241778806746,0.8929196214807845,7.530348858621305,174.6705046372748,0.7942199493824375,8.828098767694765,78.01987361519173,0.7761719527508908,1.6052198921794223,0.6409727260840631,7.209013810147226,0.00018455310862724113,8.787440510411085e-07
27,493.80128182279174,493.80128182279174,0.801059503214534,32,8,28,6,2,2,0.30989556908201255,0.07335232846260822,0.7015784755316583,8.891254675363855,106.9406365130335,0.5423408682778559,7.726547685746881,58.84633264633351,0.5273081880110044,4.534553672677616,0.5140637646050208,5.8354191749275035,0.0006297837941120718,4.1865220743249695e-07
28,605.4623728632588,605.4623728632588,0.7560739721093931,14,3,23,10,7,2,0.4630659181130071,0.07335232846260822,0.7496334108689462,4.663134133398969,84.72528082300295,0.5423408682778559,6.471306967487959,68.94489984300037,0.8149973430967209,6.058493185552349,0.5614291722328522,4.818615839338889,0.00031372672221934684,1.2357837456236379e-07
29,1209.75549281921,1209.75549281921,0.5126190077068941,11,7,18,9,3,2,0.196536258429775,0.08831651881477984,0.7861682416902296,7.118751035769721,117.65988254295556,0.6417636722881681,2.2703898624335253,42.86834467560792,0.6387965588919604,3.3604424093201826,0.42998245293685233,8.111556804050537,2.0521938549507283e-05,3.887262559574451e-06
30,562.8815116324528,562.8815116324528,0.7732287629101378,20,3,28,12,7,4,0.24396699043422512,0.1620083399062898,0.8227405735674398,2.113747419201565,136.37869757429138,0.5423408682778559,4.204821010014943,60.09159929866748,0.8409009793894525,3.3604424093201826,0.5140637646050208,6.746604932586802,0.00043272927306088485,1.165613837525591e-06
31,871.6008035470862,871.6008035470862,0.6488532872652713,11,6,25,9,4,6,0.27597557890710783,0.09451012977166333,0.7496334108689462,3.264908711646625,95.57442459515188,0.6018009074508623,7.8743772750640675,66.80761719738992,0.7380118039045398,7.793888894030766,0.571152782619249,6.172353282866873,7.353538478877737e-05,3.154651390428568e-07
